--------- beginning of main
--------- beginning of system
08-06 00:31:36.200  7893  8103 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:31:36.202  7893  8103 D CustomInterceptor: HEADER REQUEST
08-06 00:31:36.202  7893  8103 D CustomInterceptor: API-Version 2
08-06 00:31:36.202  7893  8103 D CustomInterceptor: App-Version 21
08-06 00:31:36.202  7893  8103 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:31:36.202  7893  8103 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:31:36.202  7893  8103 D CustomInterceptor: CACHED STATS: size = '0', maxSize = '100', hitCount = '0', createCount = '0', putCount = '0', evictionCount = '0', missCount = '0', toString = 'LruCache[maxSize=100,hits=0,misses=0,hitRate=0%]', 
08-06 00:31:36.202  7893  8103 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 00:31:36.503  7893  8103 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 00:31:36.553  7893  8103 D CustomInterceptor: HEADER RESPONSE
08-06 00:31:36.553  7893  8103 D CustomInterceptor: API-Version 2
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Content-Type application/json
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Date Wed, 05 Aug 2020 22:31:31 GMT
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Expires Wed, 05 Aug 2020 22:36:36 GMT+00:00
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Referrer-Policy same-origin
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Server 
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Transfer-Encoding chunked
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Upgrade h2
08-06 00:31:36.554  7893  8103 D CustomInterceptor: Vary Accept-Encoding
08-06 00:31:36.554  7893  8103 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 00:31:36.554  7893  8103 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 00:31:36.554  7893  8103 D CustomInterceptor: X-Powered-By Hamsters
08-06 00:31:36.554  7893  8103 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 00:31:36.554  7893  8103 D CustomInterceptor: CACHEABLE true
08-06 00:31:36.555  7893  8103 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:31:36.555  7893  8103 D CustomInterceptor: REQ_SERV_BY net
08-06 00:31:36.555  7893  8103 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:31:36.902  7893  8103 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 00:31:44.809  7893  8322 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 00:31:44.810  7893  8322 D CustomInterceptor: HEADER REQUEST
08-06 00:31:44.810  7893  8322 D CustomInterceptor: API-Version 2
08-06 00:31:44.810  7893  8322 D CustomInterceptor: App-Version 21
08-06 00:31:44.810  7893  8322 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:31:44.810  7893  8322 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:31:44.810  7893  8322 D CustomInterceptor: CACHED STATS: size = '1', maxSize = '100', hitCount = '1', createCount = '0', putCount = '1', evictionCount = '0', missCount = '1', toString = 'LruCache[maxSize=100,hits=1,misses=1,hitRate=50%]', 
08-06 00:31:44.811  7893  8322 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 00:31:45.048  7893  8322 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 00:31:45.048  7893  8322 D CustomInterceptor: HEADER RESPONSE
08-06 00:31:45.049  7893  8322 D CustomInterceptor: API-Version 2
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Content-Type application/json
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Date Wed, 05 Aug 2020 22:31:39 GMT
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Expires Wed, 05 Aug 2020 22:36:45 GMT+00:00
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Referrer-Policy same-origin
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Server 
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Upgrade h2
08-06 00:31:45.049  7893  8322 D CustomInterceptor: Vary Accept-Encoding
08-06 00:31:45.049  7893  8322 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 00:31:45.049  7893  8322 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 00:31:45.049  7893  8322 D CustomInterceptor: X-Powered-By Hamsters
08-06 00:31:45.049  7893  8322 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 00:31:45.049  7893  8322 D CustomInterceptor: CACHEABLE true
08-06 00:31:45.049  7893  8322 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 00:31:45.049  7893  8322 D CustomInterceptor: REQ_SERV_BY net
08-06 00:31:45.050  7893  8322 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 00:31:45.091  7893  8322 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 00:31:54.938  7893  8594 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:31:54.939  7893  8594 D CustomInterceptor: HEADER REQUEST
08-06 00:31:54.939  7893  8594 D CustomInterceptor: API-Version 2
08-06 00:31:54.939  7893  8594 D CustomInterceptor: App-Version 21
08-06 00:31:54.939  7893  8594 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:31:54.939  7893  8594 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:31:54.939  7893  8594 D CustomInterceptor: CACHED STATS: size = '2', maxSize = '100', hitCount = '2', createCount = '0', putCount = '2', evictionCount = '0', missCount = '2', toString = 'LruCache[maxSize=100,hits=2,misses=2,hitRate=50%]', 
08-06 00:31:54.939  7893  8594 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:31:54.939  7893  8594 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/courses, sending it back
08-06 00:31:55.099  7893  8594 D CustomInterceptor: CONTENT {
08-06 00:31:55.099  7893  8594 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=ALL+Courses"
08-06 00:31:55.099  7893  8594 D CustomInterceptor:         },
08-06 00:31:55.099  7893  8594 D CustomInterceptor:         {
08-06 00:31:55.099  7893  8594 D CustomInterceptor:             "id": "PDAPAAAP\/02AA\/1\/PT",
08-06 00:31:55.099  7893  8594 D CustomInterceptor:             "name": "Academic Practice (Apprenticeship) - PG Dip - Ltn - Year 1 Feb PT",
08-06 00:31:55.099  7893  8594 D CustomInterceptor:             "name_st
08-06 00:31:55.102  7893  8594 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 00:32:11.380  7893  8886 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 00:32:11.381  7893  8886 D CustomInterceptor: HEADER REQUEST
08-06 00:32:11.381  7893  8886 D CustomInterceptor: API-Version 2
08-06 00:32:11.381  7893  8886 D CustomInterceptor: App-Version 21
08-06 00:32:11.381  7893  8886 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:32:11.381  7893  8886 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:32:11.381  7893  8886 D CustomInterceptor: CACHED STATS: size = '2', maxSize = '100', hitCount = '3', createCount = '0', putCount = '2', evictionCount = '0', missCount = '2', toString = 'LruCache[maxSize=100,hits=3,misses=2,hitRate=60%]', 
08-06 00:32:11.381  7893  8886 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 00:32:11.593  7893  8886 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 00:32:11.594  7893  8886 D CustomInterceptor: HEADER RESPONSE
08-06 00:32:11.594  7893  8886 D CustomInterceptor: API-Version 2
08-06 00:32:11.594  7893  8886 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 00:32:11.594  7893  8886 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Content-Type application/json
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Date Wed, 05 Aug 2020 22:32:06 GMT
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Expires Wed, 05 Aug 2020 22:37:11 GMT+00:00
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Referrer-Policy same-origin
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Server 
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Upgrade h2
08-06 00:32:11.595  7893  8886 D CustomInterceptor: Vary Accept-Encoding
08-06 00:32:11.595  7893  8886 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 00:32:11.595  7893  8886 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 00:32:11.595  7893  8886 D CustomInterceptor: X-Powered-By Hamsters
08-06 00:32:11.595  7893  8886 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 00:32:11.595  7893  8886 D CustomInterceptor: CACHEABLE true
08-06 00:32:11.595  7893  8886 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 00:32:11.595  7893  8886 D CustomInterceptor: REQ_SERV_BY net
08-06 00:32:11.595  7893  8886 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 00:32:11.633  7893  8886 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 00:32:18.003  7893  9019 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:32:18.004  7893  9019 D CustomInterceptor: HEADER REQUEST
08-06 00:32:18.004  7893  9019 D CustomInterceptor: API-Version 2
08-06 00:32:18.004  7893  9019 D CustomInterceptor: App-Version 21
08-06 00:32:18.004  7893  9019 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:32:18.004  7893  9019 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:32:18.004  7893  9019 D CustomInterceptor: CACHED STATS: size = '3', maxSize = '100', hitCount = '4', createCount = '0', putCount = '3', evictionCount = '0', missCount = '3', toString = 'LruCache[maxSize=100,hits=4,misses=3,hitRate=57%]', 
08-06 00:32:18.004  7893  9019 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 00:32:18.004  7893  9019 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/courses, sending it back
08-06 00:32:18.164  7893  9019 D CustomInterceptor: CONTENT {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:     "api_version": 2,
08-06 00:32:18.164  7893  9019 D CustomInterceptor:     "response_time": 0.69,
08-06 00:32:18.164  7893  9019 D CustomInterceptor:     "error": false,
08-06 00:32:18.164  7893  9019 D CustomInterceptor:     "courses": [
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/10AA\/1\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 1 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 1 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "ALL Courses",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F1%2FPT&level=ALL+Courses"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/10AA\/1\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 1 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 1 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "Postgraduate",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F1%2FPT&level=Postgraduate"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/03AA\/2\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Mar PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Mar PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "Postgraduate",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F03AA%2F2%2FPT&level=Postgraduate"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/03AA\/2\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Mar PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Mar PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "ALL Courses",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F03AA%2F2%2FPT&level=ALL+Courses"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/10AA\/2\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "Postgraduate",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=Postgraduate"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "MBXBB\/10AA\/2\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Oct PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "level": "ALL Courses",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "department": {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "id": "BU003",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:                 "course_count": 1370
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=ALL+Courses"
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         },
08-06 00:32:18.164  7893  9019 D CustomInterceptor:         {
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "id": "PDAPAAAP\/02AA\/1\/PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name": "Academic Practice (Apprenticeship) - PG Dip - Ltn - Year 1 Feb PT",
08-06 00:32:18.164  7893  9019 D CustomInterceptor:             "name_st
08-06 00:32:18.166  7893  9019 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 00:32:26.980  7893  9159 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 00:32:26.982  7893  9159 D CustomInterceptor: HEADER REQUEST
08-06 00:32:26.982  7893  9159 D CustomInterceptor: API-Version 2
08-06 00:32:26.982  7893  9159 D CustomInterceptor: App-Version 21
08-06 00:32:26.982  7893  9159 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 00:32:26.982  7893  9159 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 00:32:26.982  7893  9159 D CustomInterceptor: CACHED STATS: size = '3', maxSize = '100', hitCount = '5', createCount = '0', putCount = '3', evictionCount = '0', missCount = '3', toString = 'LruCache[maxSize=100,hits=5,misses=3,hitRate=62%]', 
08-06 00:32:26.982  7893  9159 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 00:32:26.983  7893  9159 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year, sending it back
08-06 00:32:26.983  7893  9159 D CustomInterceptor: CONTENT {
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "api_version": 2,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "response_time": 1.1,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "error": false,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "timetable_url": "https:\/\/timetable.beds.ac.uk\/sws1920",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "course_name": "Artificial Intelligence and Robotics (with Foundation Year) - BSc (Hons) - Ltn - Y0 Feb FT",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "date_range": "Weeks: 24-38 (8 Jun 2020-20 Sep 2020)",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "estimated_term": 3,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:     "sessions": [
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         {
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "module_name": "DO NOT USE - Data is no longer checked for accuracy and may be incorrect.",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day": 0,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day_name": "Monday",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "start": "09:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "end": "18:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length": 9,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length_str": "9 hours",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "type": "N\/A",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms": [],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms_short": [],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "hash": "f7b4771250a919bd729c1c5a4a459c77",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "is_valid": true
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         },
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         {
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "module_name": "DO NOT USE - Data is no longer checked for accuracy and may be incorrect.",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day": 1,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day_name": "Tuesday",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "start": "09:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "end": "18:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length": 9,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length_str": "9 hours",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "type": "N\/A",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms": [],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms_short": [],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "hash": "a7f879aabdeb78622c8820a5fb7b64cd",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "is_valid": true
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         },
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         {
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "module_name": "English For Specific Purposes",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day": 1,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day_name": "Tuesday",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "start": "9:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "end": "11:30",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length": 2.5,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length_str": "2.5 hours",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "type": "Lecture\/Seminar",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms": [
08-06 00:32:26.983  7893  9159 D CustomInterceptor:                 "H307a - Language Teaching Room"
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             ],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms_short": [
08-06 00:32:26.983  7893  9159 D CustomInterceptor:                 "H307a"
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             ],
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "hash": "7bc8d7e2c2055711f597c3d9078c6ea3",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "is_valid": true
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         },
08-06 00:32:26.983  7893  9159 D CustomInterceptor:         {
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "module_name": "Computing Systems Programming",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day": 1,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "day_name": "Tuesday",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "start": "11:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "end": "12:00",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length": 1,
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "length_str": "1 hour",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "type": "Lecture",
08-06 00:32:26.983  7893  9159 D CustomInterceptor:             "rooms": [
