RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",453125,0,1,3,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49791,0,0,0,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",440000,0,1,3,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",158229,0,0,0,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2277813,0,1,3,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",282968,0,1,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",288333,0,1,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",107031,0,0,0,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61302,0,0,0,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",442604,0,1,3,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52916,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",845833,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59375,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47969,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62500,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52761,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66198,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",368073,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51927,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",287656,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",518698,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40365,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45208,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",437135,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43333,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",647500,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",709062,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49792,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",415209,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",120000,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",654010,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",233750,0,1,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",437760,0,1,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",78125,0,0,0,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",475104,0,1,3,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75521,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1283386,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77761,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57031,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67396,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64271,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56094,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",435312,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54375,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",516927,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1112604,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57240,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51823,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",541198,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63802,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",479739,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",823229,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48646,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",508645,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66250,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",693645,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",286927,0,1,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",290261,0,1,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",166510,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54271,0,0,0,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",480573,0,1,3,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58281,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1006875,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60989,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",94271,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",143646,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62084,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61718,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",452500,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69479,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",444166,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",500677,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54583,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51354,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",509896,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77292,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534531,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",466563,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",539427,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",82292,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",468802,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",272917,0,1,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",300104,0,1,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",91823,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75990,0,0,0,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",488281,0,1,3,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",73489,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",829740,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",82239,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59688,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46875,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47187,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57813,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",479791,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64636,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",459896,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",849896,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58698,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47552,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",511250,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54167,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",678802,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",497396,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56771,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",462604,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",83854,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",448490,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",251667,0,1,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",265105,0,1,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63854,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56875,0,0,0,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",501667,0,1,3,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57500,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",825365,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63282,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",122552,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74531,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59479,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51354,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",498125,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60417,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",646094,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",490834,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61771,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50105,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1593386,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53698,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",551303,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1100104,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",105417,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",536511,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",143906,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",642188,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",230365,0,1,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275937,0,1,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71198,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61928,0,0,0,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",508177,0,1,3,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",78437,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",934010,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43698,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50260,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58334,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68021,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",72291,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",427604,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",127500,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",375938,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",445104,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45468,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45990,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",523489,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66354,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",476771,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",662031,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56302,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",413854,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75417,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",447865,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",247239,0,1,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",307656,0,1,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",99792,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63542,0,0,0,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",465781,0,1,3,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52343,0,0,0,True
